z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,label,subject_id
-22.00709216964474,3.8635328467502554,-0.06853362663356433,0.21690477402368633,-0.9394859666709346,-0.03990623175425575,0.09138058748822407,-0.01070459831487967,-0.0199386854716289,-0.008908996752535462,0.019213910019982187,0.05048556411620229,0.47539923080223884,0.062413988083609255,0.03659043997195325,0,EEG_DS_Struct_0101
-18.488261928662375,2.8985627702452508,0.03540057557942987,0.19600922765848913,-0.912424924034241,-0.0524220215424501,0.15630289381783632,-0.005910291105327534,0.0002620617702723039,-0.01600439686351778,0.03813275435490466,0.03144997989274585,0.14603195107310968,0.011405723182437438,-0.024359764620128923,0,EEG_DS_Struct_0101
-26.700125296026275,4.193714971790782,-0.18148078691484779,0.21150159325546003,-0.7268444285896615,0.0075470972202190765,-0.07570451717032364,-0.02815286236598039,-0.03939103979392809,-0.009888219002197818,0.022539129704130842,0.04052187105026861,-0.1398943573360054,-0.030164972160204705,-0.07391752597557978,0,EEG_DS_Struct_0101
32.93497434277006,-6.980749053265093,1.5371402285789342,0.0670497153605567,-1.6234421672600696,-0.36724794947785033,1.3560007808306214,0.1257394364153968,0.2270572870776607,-0.021392319284306446,0.056083521882658284,-0.09811177888527146,0.1748703865914859,0.016878121481361908,-0.04541321817557828,0,EEG_DS_Struct_0101
25.982717733447284,-5.73218929227608,1.3460887075663241,0.08275341337363037,-1.5014084085217643,-0.3238180717793413,1.1822854965058311,0.10771511041989801,0.19540623059021836,-0.019049068722125317,0.04915857533241672,-0.088009787475628,0.026492385992698243,-0.008944815653737748,-0.06835042431398505,0,EEG_DS_Struct_0101
-23.685910907230017,3.6798497176074987,-0.8373616973397214,-0.5296172047552469,2.2289274402177877,0.1485386404227431,-0.7497580351594572,-0.03396589259922411,-0.14183348600664694,0.029739570775976085,-0.07592016449480717,0.07410914460206161,0.18530403975916535,0.025792026753534182,0.03885231102056598,1,EEG_DS_Struct_0101
-18.047101005278723,2.4830454322137134,-0.43777851377499777,-0.29160900834459846,1.157906783107427,0.062319019664002155,-0.36478337297545976,-0.017982134253851877,-0.07653413933760997,0.013463990578288027,-0.035970031187016444,0.047108226981780105,0.05374443980567512,0.0015928723773248612,-0.008886444164751577,1,EEG_DS_Struct_0101
-24.421629989073786,3.4591729271788125,-0.503892030092427,-0.199963139849987,0.9579486032644655,0.0903491349436511,-0.46056791925875845,-0.03186936437119429,-0.0990219411810169,0.016371991466890435,-0.044816044250392414,0.04807748957557887,-0.2584881040471614,-0.04879836541274291,-0.07586550319938636,1,EEG_DS_Struct_0101
28.1223565653444,-6.793764270762148,0.06257404359266598,-1.4446454043735004,4.719846704619488,0.0011697275970257285,-0.39268244490431126,0.09557364804674068,-0.060457535629301104,0.09638850350506546,-0.23604240660221498,-0.031870235061203636,0.035126365009379226,0.012031493992602936,0.01789128854406647,1,EEG_DS_Struct_0101
23.27738399622622,-5.8413502900170124,0.22004393494605887,-1.0832185089217816,3.396447719825803,-0.03535524158055178,-0.15331989671427262,0.08562246425009654,-0.015793759874027646,0.07102991262719856,-0.17451841079615268,-0.036685571840507615,-0.07254005531977281,-0.008408659786398157,-0.014285919609511992,1,EEG_DS_Struct_0101
-16.64027504102615,0.5938203389503973,0.19108262072368076,0.2388935632884332,-0.8010949682623256,-0.04132519681562665,0.46646788306944376,0.0364897099462542,0.14635841873585148,-0.013213340565694487,0.04183013513035494,-0.12680099379127668,-0.2866934964326168,-0.021101744802241622,0.055258879801167525,2,EEG_DS_Struct_0101
-13.915420545624226,-0.8863143815337731,0.6427388857296182,0.09157544000473702,-0.845948320988609,-0.17636038759785522,0.8772885117033319,0.08718291172659555,0.20788993925791802,-0.012335446267489567,0.0362279855417778,-0.1491435899427299,0.02012584646914104,0.017956861354535922,0.07628269952113587,2,EEG_DS_Struct_0101
-11.454246355365877,-0.15818610931325078,0.4061448048945092,0.16717736487336046,-0.8783701241756718,-0.1039288946093455,0.5817201961960028,0.04748745310126891,0.13883840083762952,-0.011965228771180263,0.03378557299910938,-0.08854412627042277,-0.22285716173289435,-0.014101376017672236,0.0015840240416722605,2,EEG_DS_Struct_0101
36.949895265711596,8.461736096944556,-2.6283807088459477,1.692699100993478,-2.527626378839154,0.802441205759051,-2.812275625763212,-0.4333925178353106,-0.5734088787343654,-0.06636720097973828,0.14455918475147986,0.3950704034337589,-0.028813912324540957,-0.026279090028408197,0.002575280537702746,2,EEG_DS_Struct_0101
28.09273533443885,-3.2408817045322698,0.2162135620015514,0.5844890734364866,-1.7044315636914869,0.027999169532197627,0.29764546233707434,-0.0238330730667996,0.1105671277643317,-0.047869751761246686,0.12573628765789369,-0.06765659638903963,-0.10780755835832623,0.009727936672903626,0.0820438766111008,2,EEG_DS_Struct_0101
-8.243641969969154,-12.53275380308652,2.3310355366573057,0.298295402191396,-0.3508964008750012,0.022456026914021356,-0.15045540592484336,0.029385514719380598,-0.01991070588811213,0.06786453336592803,-0.18690716283942135,0.20870100021893379,-0.023640290723169644,0.0997671162354182,-0.010598568003813745,0,EEG_DS_Struct_0102
-4.98227667917617,-7.549761712833749,1.5410916999171063,0.25172632450163485,-0.2966500163058316,0.02569212415090518,-0.13315178184532536,0.051260203212512845,-0.02864657391942381,0.09995438910901723,-0.2756466326602486,0.12234643082874233,-0.021477230084815765,0.1240599022770664,-0.014969716506740033,0,EEG_DS_Struct_0102
-3.4927976569384707,-5.280216823780668,1.1561101276823518,0.21192730903684887,-0.24659231263251305,0.028416309983176093,-0.09284659900443197,0.057914786705227976,-0.020267200074942412,0.10211219902435055,-0.28156145842335684,0.09737805851812154,-0.02809895731461237,0.15349019739365474,-0.018263548955207723,0,EEG_DS_Struct_0102
6.738276537628673,10.337168402671985,-1.3730128103320138,0.02167024373744912,-0.007475941044573364,0.03189432689344104,0.041454962311657836,0.11276073389276353,-0.013498511256572095,0.16493027914273692,-0.46776868287351314,-0.147919494474039,-0.037965482944568425,0.26017104957464726,-0.031561846287462746,0,EEG_DS_Struct_0102
8.002612268385509,12.273056633962863,-1.664985819721662,0.019226343771593348,-0.0059190900231595655,0.032400029216995,0.0260663339155772,0.12415603158429747,-0.026208885332216752,0.18766572765181555,-0.5310745922721389,-0.19361363151857447,-0.034573500948335695,0.2620898966844365,-0.03285307636876911,0,EEG_DS_Struct_0102
-8.024448864198176,-12.306337588488502,1.6903906270938234,-0.0468805388133478,0.09450718060331874,0.14157474126447914,-0.03859470550286528,-0.1418775918224938,0.07697201375559626,-0.2972770585583747,0.7526497163182753,0.2237004217478171,0.00232862810419117,-0.04827588225274093,0.006325200897216807,1,EEG_DS_Struct_0102
-5.157593916595726,-7.892649135996155,1.1834928876274753,0.01562492311753604,0.016840279876735486,0.11061900829517607,-0.05248182128761416,-0.07068768575191944,0.04983371307832939,-0.16131671257343613,0.4010036294980419,0.13514739003996418,-0.006414669480181672,0.023156824760275054,-0.002199923484123015,1,EEG_DS_Struct_0102
-3.064616237238453,-4.692330557543214,0.6938940484902489,-0.0074878885789762565,0.02298374948091166,0.09724769387674295,-0.017892390692809623,-0.04506481696371521,0.03644433777143409,-0.1132690198427607,0.26651417835230573,0.09475392404367916,-0.013448494704715078,0.06662116362901,-0.008539399647025006,1,EEG_DS_Struct_0102
5.854195274950526,8.766734034957915,-2.32078795069466,-0.695597360478088,0.9487327602681687,0.2998406035692672,0.24424868009913245,-0.2665350504285494,0.21676683051841614,-0.6585050747716836,1.6476885118284013,-0.1161911590889055,0.017806576001099587,-0.07214793168776178,0.004246322034351002,1,EEG_DS_Struct_0102
7.2430971248358205,10.95108181831368,-2.3294333900311006,-0.5031511396051075,0.6938151049378888,0.2233896942017354,0.19368845040519866,-0.14861129680323434,0.1501243253512371,-0.4104912240736161,1.0078617984064178,-0.1562395937209783,0.0015455306058513216,0.03079206306257402,-0.005393092885236019,1,EEG_DS_Struct_0102
-6.155682494840659,-9.36006577588955,1.327397488134968,0.5426094781869601,-0.5405300300724937,-0.0005874331045349711,-0.7747320247039219,-0.06663760893169256,-0.25767959273436447,0.1458531293770409,-0.3188428949508477,-0.22722658209048463,0.056016261173530556,-0.25921523044138123,0.030533036586014348,2,EEG_DS_Struct_0102
-4.110870538570839,-6.231750913242143,0.8858917630357508,0.4996573220425917,-0.48345192486934213,0.04342608279989984,-0.7253172415285853,-0.046038427252129324,-0.23612124396925324,0.14684688135519205,-0.3470796153216768,-0.2573799674848775,0.038784547292965196,-0.14358306983964772,0.015734633953804148,2,EEG_DS_Struct_0102
-1.0251207187339626,-1.5218337725405975,0.28377905775659706,0.31126422771565987,-0.32266344898636395,-0.002564726548527569,-0.40093604322142656,0.012833446464861965,-0.15020200919953947,0.1601199900609682,-0.3967798668874913,-0.16891893355913626,0.01614982264864812,-0.043360728893338134,0.005150770159188236,2,EEG_DS_Struct_0102
8.160106582927131,12.414950713987885,-1.3464611802078876,-0.9178883265443217,0.5445354350656684,-0.8007719007178863,1.9186172074646748,0.3206131683680307,0.3703289060369905,0.28587524962885513,-0.6204129215896291,0.7000576785654655,-0.019430277128890953,-0.1988932416433458,0.03846795508385135,2,EEG_DS_Struct_0102
8.258761287525603,12.624708479497315,-2.0584020853983525,-0.000996320262418157,-0.067235345404048,-0.25303258081316204,-0.03766762048796136,0.07652859300140981,-0.14793540413398232,0.2796367110902146,-0.649644006548376,-0.3145955420287146,0.0524175374919649,-0.25467212881348117,0.023921253425563272,2,EEG_DS_Struct_0102
-0.001696682197085418,-0.004267259780127392,-0.012551627723917158,0.005491607081826576,0.001884933683753903,-0.00019376012421619897,0.006345901903996924,0.0005194867047491413,-0.01709255595706854,-0.0013549342795333233,0.0004870980224190268,0.0002567191886709802,0.00015326647101884515,-0.00035322608703303214,-0.0012484909935956336,0,EEG_DS_Struct_0103
-0.14719656819083543,-0.3576737743884664,-1.1094726997603732,0.6363080791845585,0.13922472367137337,0.31488858926383956,0.14324968557161233,0.041214993476830754,-0.1434015352061541,-0.013723493945139867,-0.00673893690566345,0.0025958216409807445,0.0014605274722123821,-0.001998955819355602,-0.00587452794563491,0,EEG_DS_Struct_0103
-0.26984942174190446,-0.6556811669339223,-2.034022915358176,1.167021316798681,0.25521509500845285,0.578309424949663,0.2614592715199861,0.07557442619997774,-0.2583541963576806,-0.024752285724480003,-0.012579937456681907,0.004656032269486826,0.002970867362966798,-0.004156606205731665,-0.012925820160517633,0,EEG_DS_Struct_0103
0.23778726236310993,0.5775177105699932,1.7927658741352355,-1.0315791629296547,-0.22433301839433792,-0.5162849865332284,-0.2221061431594591,-0.06651731444746109,0.20089586315791344,0.019759474573570433,0.012055029206430331,-0.003891337889340629,-0.002182868631404973,0.0027498216318336973,0.007488848323095909,0,EEG_DS_Struct_0103
0.33291298596860897,0.808585521350466,2.5098960990004904,-1.443818942436569,-0.3141522272802241,-0.7219102718897993,-0.31208212291837867,-0.09313450859857864,0.2849330213056689,0.027949928947667516,0.016738426814294532,-0.005465121478862959,-0.003094352386378905,0.003936327471331023,0.010891296936816742,0,EEG_DS_Struct_0103
-0.08530771127493932,-0.20700084757745313,-0.6434618357128715,0.37235143893711237,0.08002135375816449,0.18994170873086952,0.0737665182117141,0.023812621066872656,-0.05338868114077611,-0.005672712178171489,-0.0050004566443962095,0.00143777978564744,0.0003137213156164992,-6.730017260777947e-05,0.0016706162277079853,1,EEG_DS_Struct_0103
-0.21110691296141837,-0.5126717714382082,-1.591678177099539,0.9163241322921861,0.1989977105183226,0.45939052427407373,0.1958156782059349,0.05904124788128467,-0.17449644855165633,-0.017273140654137164,-0.010830667338428515,0.003630522465410484,0.0016438329671238884,-0.0019123530313789102,-0.003936938883977305,1,EEG_DS_Struct_0103
-0.3110910077599607,-0.7555871090668093,-2.3453612659241525,1.349023025718677,0.29346829852281353,0.6742878888271383,0.29188439558857,0.08704036889961146,-0.2678410047243243,-0.026268768824887823,-0.015581318386685559,0.005459530153470231,0.002619988762803914,-0.0032266520393219185,-0.007476490488428651,1,EEG_DS_Struct_0103
0.07225812375695095,0.17584526785474056,0.5441668829380467,-0.3086141946902085,-0.06856849883116777,-0.14686602777014612,-0.07943620170861054,-0.020334922523941545,0.10267325922346635,0.009333587048594631,0.002106136508557837,-0.0027028155235733864,-9.556849462248135e-05,0.00012410190994855314,-0.0034005605998927596,1,EEG_DS_Struct_0103
0.20653949016845846,0.5021112369724243,1.5563774771025303,-0.889853473570391,-0.19585980667861203,-0.4356356399073519,-0.20868130592663384,-0.057906878007160344,0.22605511949558021,0.021159889673864188,0.008560925220489932,-0.00388558133509611,-0.0024408090850316626,0.0036333392492247578,0.011667813999404291,1,EEG_DS_Struct_0103
0.010817257092333464,0.026176104244524875,0.08172141665724797,-0.04821351730336187,-0.010046847564727294,-0.026147565801298716,-0.006888916063605424,-0.0030010724778211507,-0.0017682859149658662,3.385619660938896e-05,0.0009631979244115127,5.652917723758203e-05,-0.00014457077424305019,0.000138403792496941,0.0007017914104018866,2,EEG_DS_Struct_0103
-0.1417324977523969,-0.3444040500672358,-1.068281730983325,0.6126157494543113,0.1340639080016459,0.3030514529635387,0.13812804373011767,0.03969583716676861,-0.13864144656245317,-0.013247391095216146,-0.006484219793217616,0.0025525162079816322,0.0014552251218402858,-0.0020175480510498576,-0.005916768896176928,2,EEG_DS_Struct_0103
-0.21638202658263497,-0.5257249633799558,-1.631061042315466,0.9362180591241748,0.20451594193575756,0.4646234487018511,0.20846726683444725,0.060584573889003665,-0.20379325937570883,-0.01961464906697761,-0.010192473766696226,0.0038367621544706685,0.0021320840261809973,-0.0028798151107718413,-0.008159529538681891,2,EEG_DS_Struct_0103
0.21185340568253233,0.5145154714243511,1.5972643446780803,-0.9192647686257757,-0.19983669014103297,-0.46037748269103296,-0.19738140724248415,-0.059253451693043024,0.1773954513087549,0.01748720777908533,0.010789954150421036,-0.00342686193803498,-0.0019016980729166003,0.002363338794126099,0.006377553832222225,2,EEG_DS_Struct_0103
0.31219430342885784,0.758259630217441,2.353699200364896,-1.3540093490452583,-0.2945948762133473,-0.6770773029746706,-0.2925406645456412,-0.08733540752940985,0.2668246992949945,0.026183431548075137,0.015707242435981216,-0.005110494878778673,-0.0028896460503654332,0.003667123660950186,0.010141206784724566,2,EEG_DS_Struct_0103
-0.009985877072324588,-0.023428346192123636,-0.07670912157572793,0.0537142077184711,0.007176183297811256,0.04337326145947381,-0.01760351836985951,0.0027605159239847206,0.07799776350476556,0.005933359117599433,-0.003980504304203469,0.0014853403004295722,-0.001254346909469957,0.0026016188728723018,0.016415033969616848,0,EEG_DS_Struct_0104
-0.09237872298072088,-0.21744816694424965,-0.7092725924385319,0.49501174679529475,0.07246197846377055,0.39630425702328786,-0.15018699357428586,0.025722790145759587,0.7224882583824638,0.0569893244627207,-0.03784577580781391,-0.0008920818449162567,0.005638861348997186,-0.005581314251453627,-0.006572461051605837,0,EEG_DS_Struct_0104
-0.12802147652167103,-0.30137891605730815,-0.9829171981384364,0.6859184235846629,0.10069321405186496,0.5489895430703893,-0.20756508558380626,0.03565582239081942,1.001290075225199,0.079072059141013,-0.052493865256101176,-0.0018938354409898874,0.008589359011389025,-0.009067097357970942,-0.01622758126981126,0,EEG_DS_Struct_0104
0.10662010473642913,0.25115826260568325,0.8185219303132512,-0.5708262559984042,-0.08522952219500546,-0.4561017825786029,0.17001282889418723,-0.02973702181842829,-0.8341151482664884,-0.06632687646961338,0.0439488642563601,0.004874960308008508,-0.011039362876544934,0.01423309507758751,0.049218483427593794,0,EEG_DS_Struct_0104
0.17252782212323434,0.4063592997240077,1.3245220335302423,-0.9238274924302695,-0.1374582922122495,-0.7384141479498143,0.27605794301835745,-0.04810517587231932,-1.3496570571245823,-0.10716942707738449,0.07103928256838297,0.006789549153994942,-0.01656851128271918,0.02080480699395638,0.0677456695810148,0,EEG_DS_Struct_0104
-0.04522486079457344,-0.10663973910867794,-0.34713755335929986,0.2418440093262091,0.0370568916904864,0.192727981083427,-0.07022743942707034,0.012641128286207464,0.35394457989655814,0.02844667462424774,-0.018794042820384348,-0.004248049275742719,0.0072516549723266955,-0.010454781922101964,-0.04448196472116989,1,EEG_DS_Struct_0104
-0.1107802642498427,-0.2609462876872557,-0.8504653790187763,0.5931303756625237,0.0884546402542284,0.4739798319626598,-0.17685574843003973,0.030894251971124755,0.8666456264851214,0.06888014309490509,-0.0456467870781482,-0.0048233325301388266,0.011185126895577205,-0.014298436713640473,-0.0485205504695306,1,EEG_DS_Struct_0104
-0.1395208561160286,-0.32859057920288726,-1.0711359290927918,0.7471569382822886,0.11093470760006961,0.5973289251036452,-0.22371503910417845,0.038895093502181344,1.0914141400626487,0.08658833782412047,-0.05741046726827618,-0.004946522993278691,0.012757591556977758,-0.015722135947916965,-0.04889422626243614,1,EEG_DS_Struct_0104
0.02918041465419118,0.06838177412671549,0.22419706040394424,-0.15717375510881193,-0.020290993633736657,-0.12729598005569212,0.05285559475059132,-0.008045968205117732,-0.22781800965091825,-0.017103550934567443,0.011517439701446973,-0.005975828601789176,0.005592514448333445,-0.010916000093666047,-0.06567376539081768,1,EEG_DS_Struct_0104
0.11753798940089906,0.27649057516100906,0.9025325079533841,-0.6303039539022681,-0.09067027462477868,-0.5054784688529654,0.19427200526985933,-0.03268177528880017,-0.919022163044932,-0.07198258372503678,0.04789613760330396,-0.0025418989268787733,-0.0028418544571082185,-0.0003487324605515259,-0.03144694580468631,1,EEG_DS_Struct_0104
-0.020694564795560987,-0.04864205992225683,-0.1589257175969265,0.11107876275802823,0.015633766942218782,0.0892665904061428,-0.03489322892635583,0.005744102781251289,0.16175862956686501,0.012559589302453739,-0.008377352167358592,0.0012430160221354584,-0.0004369923911669963,0.0016731628763351515,0.0141491659608114,2,EEG_DS_Struct_0104
-0.07921740241969512,-0.186452574540083,-0.608229341541864,0.424527792451539,0.06200666851801655,0.3399492041503482,-0.12906382395630778,0.02205401459109427,0.6195341234463269,0.04882450330529088,-0.0324316996652231,-0.0004481385757798058,0.004462126148274305,-0.004144149793224264,-0.002205638498855231,2,EEG_DS_Struct_0104
-0.07952534650430867,-0.18717875131444808,-0.6105930385390103,0.4261744239768493,0.06225940312082801,0.34126119168946456,-0.12954116541001967,0.022140102714075034,0.6219442575538981,0.04901834267105165,-0.03255974023148922,-0.00047804615199478436,0.004512660928407568,-0.004217327665482675,-0.002519154419133501,2,EEG_DS_Struct_0104
0.1082045216278576,0.25489451992921275,0.8306835072308296,-0.5792984860019222,-0.086529646033168,-0.4628523372105011,0.17246930385971374,-0.030179950583472528,-0.8465156013477091,-0.06732412777200063,0.04460761241704984,0.005028279680300987,-0.011298712419474001,0.014608472307957244,0.05082551132235799,2,EEG_DS_Struct_0104
0.17127851891324736,0.4034209894278616,1.3149288318790937,-0.9171267371292235,-0.13649872524466944,-0.7330380692832089,0.2739843669885875,-0.04775793053050333,-1.339889474679877,-0.10640576756390038,0.07053089804215681,0.006826588877485819,-0.01655011496444549,0.020828820061861694,0.0681884236043016,2,EEG_DS_Struct_0104
-0.24414073344427303,-0.5669350793006497,-1.3648640701941275,-0.47584798843217185,-0.1423147182355827,0.10263936422066129,-0.046422631561543526,0.27405207515230484,0.0022808086261028645,0.06775677570655134,0.03233605785729308,0.0019747062402487355,-0.0011995594106232058,0.0030526274694250067,0.008072484370808604,0,EEG_DS_Struct_0105
-0.5139591994871786,-1.1939319298818238,-2.8765591466571943,-0.995735555202937,-0.2973805376744008,0.20484745180745417,-0.0959935119642188,0.5722267583291822,0.0010314230928267637,0.1411431594525688,0.0676214710491335,0.002410250883641394,-0.0011629851098831827,0.0032617457092957015,0.007528084703411385,0,EEG_DS_Struct_0105
-0.20852253496046833,-0.48406324730449485,-1.1635744873428078,-0.4124029386033058,-0.12308355102614071,0.08896396153240915,-0.04046743246968946,0.2358978577312926,0.002716668182760933,0.05811596889796851,0.02768145902028663,0.0019804634685491405,-0.0010617699269065146,0.0027445905333310077,0.007463814125801388,0,EEG_DS_Struct_0105
0.5940680312510098,1.3829573400974935,3.3562079421787283,1.072439877726682,0.3211873068617076,-0.19514732091991852,0.09013795871906126,-0.6328113759412247,0.04232310734346336,-0.1466975266548133,-0.07439623481907202,0.003639240158710329,-0.001431861838662572,0.003768206171719957,0.01263784504427562,0,EEG_DS_Struct_0105
0.629008200216039,1.4641582875714316,3.552705728877667,1.1368422909035794,0.34069555748726404,-0.2107715477673495,0.09660423829093644,-0.6714009222055352,0.040483668829545925,-0.15671912202186805,-0.07888776695658807,0.003360171331776349,-0.0015759944185968482,0.003952338267882977,0.013358792550086155,0,EEG_DS_Struct_0105
